312	-0.01833722
313	-0.01835612
314	-0.01835613
315	-0.01835614
316	-0.01836103
317	-0.01836591
318	-0.01837080
319	-0.01837100
320	-0.01837235
321	-0.01837371
322	-0.01837506
323	-0.01837621
324	-0.01837736
325	-0.01837850
326	-0.01837876
327	-0.01837901
328	-0.01837912
329	-0.01837923
330	-0.01837934
331	-0.01837947
332	-0.01837949
333	-0.01837951
334	-0.01837953
335	-0.01837967
336	-0.01837981
337	-0.01837995
338	-0.01838003
339	-0.01838011
340	-0.01838019
341	-0.01859044
342	-0.01869722
343	-0.01880400
344	-0.01891078
345	-0.01892137
346	-0.01893196
347	-0.01894254
348	-0.01894363
349	-0.01894364
350	-0.01894365
351	-0.01894368
352	-0.01894371
353	-0.01894373
354	-0.01894532
355	-0.01894691
356	-0.01894850
357	-0.01895330
358	-0.01895809
359	-0.01896288
360	-0.01896404
361	-0.01896519
362	-0.01896635
363	-0.01897070
364	-0.01897504
365	-0.01924029
366	-0.01937042
367	-0.01950055
368	-0.01963069
369	-0.01963954
370	-0.01964840
371	-0.01965725
372	-0.01966940
373	-0.01968156
374	-0.01968278
375	-0.01968400
376	-0.01968523
377	-0.01968537
378	-0.01968552
379	-0.01968566
380	-0.01968654
381	-0.01968742
382	-0.01968829
383	-0.01968830
384	-0.01968845
385	-0.01968861
386	-0.01968876
387	-0.01968889
388	-0.01968902
389	-0.01996672
390	-0.02015483
391	-0.02034294
392	-0.02053105
393	-0.02054891
394	-0.02056678
395	-0.02058267
396	-0.02059856
397	-0.02061445
398	-0.02061445
399	-0.02061446
400	-0.02061454
401	-0.02061463
402	-0.02061471
403	-0.02061652
404	-0.02061832
405	-0.02062013
406	-0.02062145
407	-0.02062278
408	-0.02062410
409	-0.02062528
410	-0.02062550
411	-0.02062571
412	-0.02062592
413	-0.02062648
414	-0.02062705
415	-0.02062761
416	-0.02062765
417	-0.02062769
418	-0.02062791
419	-0.02062812
420	-0.02062834
421	-0.02062834
422	-0.02062884
423	-0.02062934
424	-0.02062983
425	-0.02062996
426	-0.02063009
427	-0.02063021
428	-0.02063028
429	-0.02063034
430	-0.02063040
431	-0.02063063
432	-0.02063085
433	-0.02063088
434	-0.02063092
435	-0.02063095
436	-0.02063095
437	-0.02076075
438	-0.02084164
439	-0.02092253
440	-0.02100341
441	-0.02101657
442	-0.02102974
443	-0.02104290
444	-0.02104588
445	-0.02104590
446	-0.02104591
447	-0.02104594
448	-0.02104598
449	-0.02104601
450	-0.02104615
451	-0.02104630
452	-0.02104644
453	-0.02104668
454	-0.02104692
455	-0.02104716
456	-0.02104838
457	-0.02104960
458	-0.02104995
459	-0.02105030
460	-0.02105065
461	-0.02154065
462	-0.02165509
463	-0.02176953
464	-0.02188397
465	-0.02189448
466	-0.02190500
467	-0.02191551
468	-0.02191725
469	-0.02191747
470	-0.02191770
471	-0.02191792
472	-0.02191796
473	-0.02191801
474	-0.02191868
475	-0.02191936
476	-0.02192004
477	-0.02192566
478	-0.02193128
479	-0.02193144
480	-0.02193161
481	-0.02193177
482	-0.02193482
483	-0.02193787
484	-0.02194091
485	-0.02223704
486	-0.02237683
487	-0.02251663
488	-0.02265642
489	-0.02267011
490	-0.02268380
491	-0.02269387
492	-0.02270394
493	-0.02271401
494	-0.02271590
495	-0.02271780
496	-0.02271969
497	-0.02272068
498	-0.02272167
499	-0.02272267
500	-0.02272267
501	-0.02272299
502	-0.02272332
503	-0.02272337
504	-0.02272342
505	-0.02272346
506	-0.02272353
507	-0.02272360
508	-0.02272366
509	-0.02272414
510	-0.02272426
511	-0.02272439
512	-0.02272451
513	-0.02272454
514	-0.02272456
515	-0.02294333
516	-0.02314019
517	-0.02333704
518	-0.02353390
519	-0.02355978
520	-0.02358565
521	-0.02360260
522	-0.02361955
523	-0.02363650
524	-0.02363861
525	-0.02364072
526	-0.02364283
527	-0.02364306
528	-0.02364329
529	-0.02364351
530	-0.02364542
531	-0.02364734
532	-0.02364925
533	-0.02365080
534	-0.02365227
535	-0.02365374
536	-0.02365520
537	-0.02365524
538	-0.02365528
539	-0.02365637
540	-0.02365745
541	-0.02365853
542	-0.02365906
543	-0.02365950
544	-0.02365994
545	-0.02365994
546	-0.02365994
547	-0.02366042
548	-0.02366090
549	-0.02366138
550	-0.02366139
551	-0.02366141
552	-0.02366143
553	-0.02366199
554	-0.02366255
555	-0.02366311
556	-0.02366320
557	-0.02366330
558	-0.02366339
559	-0.02366420
560	-0.02366501
561	-0.02366583
562	-0.02366584
563	-0.02366586
564	-0.02366587
565	-0.02366587
566	-0.02366593
567	-0.02366599
568	-0.02366605
569	-0.02366607
570	-0.02366608
571	-0.02366609
572	-0.02366638
573	-0.02366666
574	-0.02366673
575	-0.02366680
576	-0.02366687
577	-0.02366691
578	-0.02366696
579	-0.02366701
580	-0.02366702
581	-0.02366738
582	-0.02366774
583	-0.02366811
584	-0.02366835
585	-0.02366859
586	-0.02366859
587	-0.02376691
588	-0.02383713
589	-0.02390735
590	-0.02397757
591	-0.02399028
592	-0.02400299
593	-0.02400305
594	-0.02400411
595	-0.02400517
596	-0.02400623
597	-0.02400625
598	-0.02400626
599	-0.02401176
600	-0.02401727
601	-0.02402277
602	-0.02402410
603	-0.02402569
604	-0.02402729
605	-0.02402889
606	-0.02402906
607	-0.02402923
608	-0.02402940
609	-0.02402986
610	-0.02403032
611	-0.02403078
612	-0.02403113
613	-0.02403147
614	-0.02403181
615	-0.02403221
616	-0.02403248
617	-0.02403275
618	-0.02403303
619	-0.02436746
620	-0.02454270
621	-0.02471794
622	-0.02489318
623	-0.02491632
624	-0.02493946
625	-0.02496261
626	-0.02497775
627	-0.02499289
628	-0.02499729
629	-0.02499967
630	-0.02500205
631	-0.02500442
632	-0.02500648
633	-0.02500854
634	-0.02501061
635	-0.02501094
636	-0.02501128
637	-0.02501162
638	-0.02501162
639	-0.02501163
640	-0.02501164
641	-0.02501165
642	-0.02501167
643	-0.02501252
644	-0.02501337
645	-0.02501422
646	-0.02501545
647	-0.02501668
648	-0.02501791
649	-0.02501798
650	-0.02501805
651	-0.02501844
652	-0.02501882
653	-0.02501921
654	-0.02501955
655	-0.02501989
656	-0.02502023
657	-0.02502030
658	-0.02502037
659	-0.02502045
660	-0.02502058
661	-0.02502071
662	-0.02502084
663	-0.02502096
664	-0.02502107
665	-0.02502118
666	-0.02502132
667	-0.02502147
668	-0.02502171
669	-0.02502196
670	-0.02502221
671	-0.02502223
672	-0.02502225
673	-0.02502227
674	-0.02502263
675	-0.02502299
676	-0.02502300
677	-0.02502300
678	-0.02502337
679	-0.02502340
680	-0.02502343
681	-0.02502347
682	-0.02502347
683	-0.02502348
684	-0.02502348
685	-0.02502405
686	-0.02502462
687	-0.02502470
688	-0.02502477
689	-0.02502484
690	-0.02502485
691	-0.02512146
692	-0.02519685
693	-0.02527224
694	-0.02534763
695	-0.02536396
696	-0.02538028
697	-0.02538028
698	-0.02538822
699	-0.02539616
700	-0.02540410
701	-0.02540410
702	-0.02540410
703	-0.02540410
704	-0.02540593
705	-0.02540775
706	-0.02540958
707	-0.02541080
708	-0.02541202
709	-0.02541324
710	-0.02541372
711	-0.02541420
712	-0.02541467
713	-0.02541467
714	-0.02541467
715	-0.02541539
716	-0.02541553
717	-0.02541568
718	-0.02541583
719	-0.02541589
720	-0.02541595
721	-0.02541625
722	-0.02541656
723	-0.02541687
724	-0.02541714
725	-0.02541741
726	-0.02541768
727	-0.02541774
728	-0.02541780
729	-0.02541786
730	-0.02541801
731	-0.02541816
732	-0.02541831
733	-0.02541833
734	-0.02541848
735	-0.02541863
736	-0.02541878
737	-0.02541903
738	-0.02541928
739	-0.02557355
740	-0.02560904
741	-0.02564454
742	-0.02568004
743	-0.02568480
744	-0.02568956
745	-0.02569432
746	-0.02569676
747	-0.02569920
748	-0.02570025
749	-0.02570130
750	-0.02570236
751	-0.02593301
752	-0.02603193
753	-0.02613085
754	-0.02622977
755	-0.02624157
756	-0.02625336
757	-0.02626516
758	-0.02626679
759	-0.02626851
760	-0.02627022
761	-0.02627193
762	-0.02628068
763	-0.02628943
764	-0.02628951
765	-0.02628960
766	-0.02629089
767	-0.02629219
768	-0.02629348
769	-0.02629553
770	-0.02629759
771	-0.02629964
772	-0.02629988
773	-0.02630012
774	-0.02630036
775	-0.02630059
776	-0.02630081
777	-0.02630104
778	-0.02630110
779	-0.02630117
780	-0.02630123
781	-0.02630147
782	-0.02630172
783	-0.02630177
784	-0.02630183
785	-0.02630189
786	-0.02630196
787	-0.02630203
788	-0.02630209
789	-0.02630210
790	-0.02630210
791	-0.02630212
792	-0.02630219
793	-0.02630225
794	-0.02630231
795	-0.02630236
796	-0.02630240
797	-0.02630245
798	-0.02630249
799	-0.02642147
800	-0.02650335
801	-0.02658524
802	-0.02666713
803	-0.02668181
804	-0.02669649
805	-0.02671118
806	-0.02671407
807	-0.02672044
808	-0.02672680
809	-0.02672852
810	-0.02673024
811	-0.02673195
812	-0.02673321
813	-0.02673447
814	-0.02673573
815	-0.02673616
816	-0.02673658
817	-0.02673700
818	-0.02673740
819	-0.02673780
820	-0.02673797
821	-0.02673814
822	-0.02673831
823	-0.02673846
824	-0.02673861
825	-0.02673876
826	-0.02673888
827	-0.02673900
828	-0.02673912
829	-0.02673914
830	-0.02673916
831	-0.02673953
832	-0.02673957
833	-0.02673962
834	-0.02673966
835	-0.02673968
836	-0.02673972
837	-0.02673976
838	-0.02673979
839	-0.02673981
840	-0.02673982
841	-0.02673983
842	-0.02674028
843	-0.02674073
844	-0.02674118
845	-0.02674150
846	-0.02674183
847	-0.02683163
848	-0.02688977
849	-0.02694790
850	-0.02700604
851	-0.02701465
852	-0.02702327
853	-0.02703189
854	-0.02703277
855	-0.02704199
856	-0.02705121
857	-0.02705328
858	-0.02705535
859	-0.02705742
860	-0.02705948
861	-0.02706155
862	-0.02706362
863	-0.02706383
864	-0.02706405
865	-0.02706426
866	-0.02706432
867	-0.02706437
868	-0.02706539
869	-0.02706641
870	-0.02706743
871	-0.02706743
872	-0.02706743
873	-0.02706744
874	-0.02706744
875	-0.02706756
876	-0.02706769
877	-0.02706782
878	-0.02706782
879	-0.02706783
880	-0.02706793
881	-0.02706804
882	-0.02706814
883	-0.02706862
884	-0.02706909
885	-0.02706956
886	-0.02707000
887	-0.02707043
888	-0.02707059
889	-0.02707075
890	-0.02707091
891	-0.02707099
892	-0.02707106
893	-0.02707113
894	-0.02707116
895	-0.02713915
896	-0.02717539
897	-0.02721163
898	-0.02724787
899	-0.02725387
900	-0.02725987
901	-0.02726587
902	-0.02726770
903	-0.02727243
904	-0.02727716
905	-0.02727839
906	-0.02727962
907	-0.02728085
908	-0.02728089
909	-0.02728094
910	-0.02728134
911	-0.02728210
912	-0.02728285
913	-0.02728361
914	-0.02728367
915	-0.02728373
916	-0.02728379
917	-0.02728447
918	-0.02728515
919	-0.02728583
920	-0.02728628
921	-0.02728673
922	-0.02728718
923	-0.02728749
924	-0.02728780
925	-0.02737580
926	-0.02741459
927	-0.02745338
928	-0.02749217
929	-0.02750449
930	-0.02751682
931	-0.02751762
932	-0.02751841
933	-0.02751921
934	-0.02751944
935	-0.02751967
936	-0.02751990
937	-0.02752039
938	-0.02752088
939	-0.02752137
940	-0.02752147
941	-0.02752157
942	-0.02752168
943	-0.02752169
944	-0.02752170
945	-0.02752171
946	-0.02752172
947	-0.02752172
948	-0.02752172
949	-0.02763062
950	-0.02770090
951	-0.02777117
952	-0.02784145
953	-0.02785387
954	-0.02786629
955	-0.02787656
956	-0.02788682
957	-0.02789708
958	-0.02789897
959	-0.02789906
960	-0.02789914
961	-0.02790020
962	-0.02790126
963	-0.02790232
964	-0.02790429
965	-0.02790625
966	-0.02790822
967	-0.02790961
968	-0.02791100
969	-0.02791239
970	-0.02791271
971	-0.02791303
972	-0.02791335
973	-0.02791404
974	-0.02791480
975	-0.02791556
976	-0.02791632
977	-0.02791685
978	-0.02791761
979	-0.02791837
980	-0.02791838
981	-0.02791840
982	-0.02791841
983	-0.02791860
984	-0.02791879
985	-0.02791898
986	-0.02791903
987	-0.02791907
988	-0.02791909
989	-0.02791911
990	-0.02791914
991	-0.02791918
992	-0.02791921
993	-0.02791922
994	-0.02791924
995	-0.02791925
996	-0.02791925
997	-0.02791929
998	-0.02791934
999	-0.02791939
1000	-0.02791962
1001	-0.02791986
1002	-0.02792009
1003	-0.02792028
1004	-0.02792048
1005	-0.02792067
1006	-0.02792082
1007	-0.02792096
1008	-0.02792111
1009	-0.02792136
1010	-0.02792161
1011	-0.02792186
1012	-0.02792204
1013	-0.02792222
1014	-0.02792226
1015	-0.02792230
1016	-0.02792234
1017	-0.02792235
1018	-0.02792236
1019	-0.02792237
1020	-0.02792238
1021	-0.02799098
1022	-0.02801451
1023	-0.02803804
1024	-0.02806157
1025	-0.02806822
1026	-0.02807487
1027	-0.02807667
1028	-0.02807847
1029	-0.02808027
1030	-0.02808132
1031	-0.02808237
1032	-0.02808342
1033	-0.02808363
1034	-0.02808384
1035	-0.02808405
1036	-0.02808456
1037	-0.02808507
1038	-0.02808558
1039	-0.02808568
1040	-0.02808578
1041	-0.02808585
1042	-0.02808593
1043	-0.02808601
1044	-0.02808602
1045	-0.02899197
1046	-0.02973728
1047	-0.03048259
1048	-0.03122791
1049	-0.03141450
1050	-0.03160109
1051	-0.03178768
1052	-0.03196826
1053	-0.03214884
1054	-0.03219870
1055	-0.03224856
1056	-0.03229841
1057	-0.03234810
1058	-0.03239765
1059	-0.03244720
1060	-0.03249674
1061	-0.03332526
1062	-0.03334017
1063	-0.03335507
1064	-0.03336998
1065	-0.03338498
1066	-0.03339999
1067	-0.03341486
1068	-0.03342973
1069	-0.03344459
1070	-0.03346092
1071	-0.03382776
1072	-0.03419459
1073	-0.03456143
1074	-0.03456651
1075	-0.03457160
1076	-0.03457669
1077	-0.03458175
1078	-0.03458682
1079	-0.03459188
1080	-0.03459695
1081	-0.03460201
1082	-0.03460723
1083	-0.03461246
1084	-0.03461768
1085	-0.03470668
1086	-0.03479568
1087	-0.03488468
1088	-0.03497256
1089	-0.03506044
1090	-0.03533321
1091	-0.03533652
1092	-0.03533852
1093	-0.03534052
1094	-0.03534252
1095	-0.03534451
1096	-0.03534651
1097	-0.03534851
1098	-0.03535051
1099	-0.03535251
1100	-0.03535450
1101	-0.03535650
1102	-0.03535851
1103	-0.03536051
1104	-0.03538572
1105	-0.03541092
1106	-0.03543612
1107	-0.03546129
1108	-0.03548636
1109	-0.03551143
1110	-0.03553649
1111	-0.03565348
1112	-0.03577046
1113	-0.03588745
1114	-0.03589579
1115	-0.03590413
1116	-0.03591248
1117	-0.03592083
1118	-0.03592919
1119	-0.03593752
1120	-0.03594586
1121	-0.03595419
1122	-0.03596253
1123	-0.03599733
1124	-0.03603214
1125	-0.03606694
1126	-0.03610144
1127	-0.03613595
1128	-0.03613912
1129	-0.03614230
1130	-0.03614547
1131	-0.03614865
1132	-0.03615182
1133	-0.03615500
1134	-0.03615817
1135	-0.03616134
1136	-0.03616452
1137	-0.03616770
1138	-0.03617088
1139	-0.03625315
1140	-0.03626492
1141	-0.03627670
1142	-0.03628848
1143	-0.03630024
1144	-0.03631196
1145	-0.03632367
1146	-0.03633539
1147	-0.03633669
1148	-0.03633800
1149	-0.03633930
1150	-0.03634060
1151	-0.03634190
1152	-0.03634320
1153	-0.03634450
1154	-0.03634580
1155	-0.03634710
1156	-0.03634840
1157	-0.03634971
1158	-0.03635101
1159	-0.03635231
1160	-0.03638975
1161	-0.03642719
1162	-0.03646463
1163	-0.03646912
1164	-0.03647361
1165	-0.03647810
1166	-0.03648259
1167	-0.03648708
1168	-0.03649157
1169	-0.03649605
1170	-0.03650054
1171	-0.03650501
1172	-0.03651851
1173	-0.03653201
1174	-0.03654550
1175	-0.03655892
1176	-0.03657235
1177	-0.03659984
1178	-0.03660174
1179	-0.03660365
1180	-0.03660555
1181	-0.03660745
1182	-0.03660935
1183	-0.03661125
1184	-0.03661315
1185	-0.03661505
1186	-0.03661695
1187	-0.03661885
1188	-0.03662075
1189	-0.03662608
1190	-0.03663140
1191	-0.03663673
1192	-0.03664205
1193	-0.03664736
1194	-0.03665267
1195	-0.03665798
1196	-0.03667195
1197	-0.03668591
1198	-0.03669988
1199	-0.03670218
1200	-0.03670448
1201	-0.03670678
1202	-0.03670908
1203	-0.03671139
1204	-0.03671368
1205	-0.03671598
1206	-0.03671828
1207	-0.03672058
1208	-0.03672637
1209	-0.03673216
1210	-0.03673795
1211	-0.03674372
1212	-0.03674948
1213	-0.03675984
1214	-0.03676093
1215	-0.03676201
1216	-0.03676310
1217	-0.03676419
1218	-0.03676527
1219	-0.03676636
1220	-0.03676744
1221	-0.03676853
1222	-0.03676961
1223	-0.03677070
1224	-0.03677178
1225	-0.03677438
1226	-0.03677697
1227	-0.03677956
1228	-0.03678216
1229	-0.03678474
1230	-0.03678733
1231	-0.03678991
1232	-0.03679562
1233	-0.03680132
1234	-0.03680702
1235	-0.03680826
1236	-0.03680951
1237	-0.03681075
1238	-0.03681200
1239	-0.03681324
1240	-0.03681449
1241	-0.03681573
1242	-0.03681698
1243	-0.03681822
1244	-0.03682098
1245	-0.03682373
1246	-0.03682649
1247	-0.03682923
1248	-0.03683198
1249	-0.03683639
1250	-0.03683699
1251	-0.03683759
1252	-0.03683819
1253	-0.03683879
1254	-0.03683939
1255	-0.03683999
1256	-0.03684059
1257	-0.03684119
1258	-0.03684179
1259	-0.03684239
1260	-0.03684299
1261	-0.03684432
1262	-0.03684564
1263	-0.03684696
1264	-0.03684828
1265	-0.03684960
1266	-0.03685092
1267	-0.03685224
1268	-0.03685486
1269	-0.03685748
1270	-0.03686010
1271	-0.03686075
1272	-0.03686141
1273	-0.03686206
1274	-0.03686271
1275	-0.03686336
1276	-0.03686401
1277	-0.03686465
1278	-0.03686530
1279	-0.03686595
1280	-0.03686713
1281	-0.03686831
1282	-0.03686950
1283	-0.03687067
1284	-0.03687184
1285	-0.03687388
1286	-0.03687461
1287	-0.03687535
1288	-0.03687608
1289	-0.03687681
1290	-0.03687755
1291	-0.03687828
1292	-0.03687901
1293	-0.03688030
1294	-0.03688159
1295	-0.03688287
1296	-0.03688392
1297	-0.03688424
1298	-0.03688457
1299	-0.03688489
1300	-0.03688522
1301	-0.03688554
1302	-0.03688587
1303	-0.03688619
1304	-0.03688688
1305	-0.03688757
1306	-0.03688826
1307	-0.03688881
1308	-0.03688919
1309	-0.03688958
1310	-0.03688996
1311	-0.03689028
1312	-0.03689050
1313	-0.03689073
1314	-0.03689096
1315	-0.03689115
1316	-0.03689128
1317	-0.03689142
1318	-0.03689156
1319	-0.03689168
1320	-0.03689177
1321	-0.03689186
1322	-0.03689195
1323	-0.03689202
1324	-0.03689207
1325	-0.03689212
1326	-0.03689217
1327	-0.03689221
1328	-0.03689223
1329	-0.03689223
1330	-0.03689223
1331	-0.03689223
1332	-0.03689223
1333	-0.03689223
1334	-0.03689224
1335	-0.03689224
